title,reporter,content,category,date
광주 부품공장서 40대 근로자 지게차에 깔려 사망,이정수 기자,"




119 구급차 이미지. 서울신문 DB광주의 한 자동차 부품 제조공장에서 40대 근로자가 지게차에 깔려 숨지는 사고가 발생했다.7일 광주 북부경찰서 등에 따르면 이날 오전 7시 44분쯤 광주 북구 월출동 소재 자동차 부품 제조공장에서 A(49)씨가 지게차에 치여 병원으로 이송됐지만 숨졌다.사고는 40대 지게차 운전자 B씨가 A씨를 발견하지 못해 발생한 것으로 알려졌다.사고 직후 동료들이 다른 지게차로 사고 차량을 들어 올려 A씨를 구하려 했지만 이미 의식을 잃은 상태였다.사고가 난 사업장은 상시 근로자가 50인 이상인 곳으로 중대재해처벌법 적용 대상이다.경찰은 B씨를 업무상 과실치사 혐의로 입건해 정확한 사고 원인을 조사할 예정이다. 노동청도 중대재해처벌법 적용 여부를 검토할 방침이다.
		",social,2023.11.07. 오전 10:53
거제시 행정타운 또 공사 중단... 130억원 손실보전금 요구에 중재원 중재 검토,익명,"
8월 말부터 공사 중단 상태, 거제경찰서와 소방서 입주 무산



▲  거제시 옥포동 행정타운 공사 현장. 암석 존치량 부족으로 공사는 중단된 상태이며 130억원 손실금 보전 분쟁마저 발생한 상태다.  ⓒ 거제시거제시가 노후화 된 경찰서와 소방서 등 공공기관 이전을 위해 조성 중인 행정타운이 또다시 공사 중단되면서 이번에는 암석 존치량 예측 실패로 인한 공사 손실금 130여억 원 청구 분쟁에도 휩싸일 것으로 보인다. 최근 거제시는 ""행정타운 부지 조성 공사가 8월 말부터 중단된 상태이며, 현재 시공사와 암석 부족분에 대한 금액 보전 입장차로 분쟁이 발생, 대한상사중재원에 중재를 요청하는 것을 검토 중""이라고 밝혔다. 행정타운은 시공사가 부지 조성 공사 과정에서 나오는 암석을 판매해서 공사비를 충당하는 사업 방식인데, 암석 존치량이 계약 당시 거제시 예측치보다 적어 손실이 발생해 공사가 중단된 상태다. 이로 인한 손실분 보전 여부로 시공사와 분쟁이 발생한 것이다. 시공사는 암석량 부족으로 인한 생산성 저하 등을 이유로 130억원의 손실 보전금을 요구하는 반면 거제시는 부족한 암석에 해당하는 30억 원 정도만을 인정하고 있다. 공사 중단뿐 아니라 최소 수십억 원을 물어줘야 할 판이다. 하지만 거제시가 암석 존치량 부족으로 인한 손실금을 보전해줘야 하는 근거가 빈약하다는 지적이 나오고 있다. 거제시와 시공사 간에 체결한 협약서에 암석 부족분에 대한 손실 보전 규정이 없기 때문이다. 거제시도 이 부분을 인정하고 있다. 담당 팀장은 ""업체는 암석 부족으로 인한 생산성 저하 등을 이유로 130억 원 손실금 보전을 요구하고 있으나 협약서에 손실분 보전 항목이 없어 보전해줄 수 있는 명분이 없다""고 했다. 그러면 왜 중재원에 중재를 검토하냐는 질의에 ""공사가 중단될 경우 업체와 타절(공사중단)협약서를 체결하며 타절정산(공사한 것에 대한 비용정산)을 하는데, 암석 부족으로 손실금 발생했고 공사가 중단된 상태다. 업체가 거제시 암석 예측량 실패 등의 이유로 손실금 보전을 요청하고 있어 분쟁이 발생한 셈이다""며 ""분쟁이 발생되면 중재원에 중재 요청을 하든지, 아니면 소송으로 진행되야 하는데, 중재원 중재 요청을 검토하는 중이다""고 해명했다. 그러면서 ""오는 14일경에 의회 간담회를 통해 이 부분에 대해 세밀한 보고를 할 계획이다. 의원 간담회에서 의원들의 이의나 법률상 하자 등의 사항이 지적되면 향후 대처 방안을 추가로 마련해야 할 것으로 본다""고 말했다. 앞서 지난해 11월 거제시는 암석 부족으로 인한 손실금을 보전해주기 위해 60억~90억 원의 재정지원 신청을 했으나 정확한 손실금 계산 미비와 법적 근거 부족, 협약서에 없는 손실금 보전은 배임 등의 법적 문제 발생 우려 등으로 거제시의회 반대에 막혀 무산되기도 했다. 공사 재개에 대해서는 ""암석 부족으로 새로운 업체가 이어 하는 것은 어려울 것으로 보이며, 거제시 재정사업으로 진행될 것으로 예상된다""며 ""남은 공사비는 세부적으로 따져봐야 하지만 대략 현 공정률 60%에 비추어 설계예산서 상 총 공사비 340억 원 중 180억 원치 공사한 셈이다. 160억 원치 공사가 남았다고 볼 수 있지만 물가상승 등 추후 설계에 따라 가감될 수 있다""고 했다. 중재원 중재 기간은 최소 1년에서 1년 6개월 정도 소요된다. 소송으로 진행되면 기간은 더 길어질 수 있다. 부지 조성 완공 시점이 불확실해지면서 거제경찰서와 소방서 등의 관공서 이전도 실현 불가능해졌다. 거제경찰서는 행정타운 공사 지연을 이유로 입주 불가 입장을 이미 밝히고 있어 이전은 어려울 것으로 보인다. 행정타운 입주 의사를 밝혔던 소방서도 현재 옥포 조각공원으로 이전을 희망하며 검토해 줄 것을 거제시에 요청해 놓은 상태다. 행정타운에 입주를 계획하고 있는 공공기관은 없는 상태다. 토지 매입비 등 이미 140억 원이 투입된 행정타운이 처음 계획대로 원금 회수는 고사하고 부지 조성도 못한 상황에서 또다시 130억 원의 손실보전금 분쟁에 휩싸이면서 이를 바라보는 시민들의 시선이 곱지 않다.  



▲  거제시 옥포동 행정타운 조감도ⓒ 거제시한편 행정타운은 열악하고 낙후된 경찰서, 소방서 이전을 통해 시민 안전과 각종 사건 사고에 신속 대처할 수 있는 행정환경 조성이 목적으로 시작했다. 총 사업비 526억 원 중 시가 토지매입비 등 147억 원을 제공하고, 나머지 379억 원은 민간사업자가 공사에서 나오는 암석을 판매하여 그 수익으로 충당하는 석산개발 방식으로 조성부지는 96,847㎡이다. 거제시는 암석 판매 댓가로 100억 원을 돌려받을 수 있다며 2016년 시작해 2019년 9월 완료를 목표로 했으나, 첫번째 시공사 부도로 공사가 중단됐다가 두 번째 시공사가 우여곡절 끝에 새로운 협약서를 체결, 공사를 이어왔다. 하지만 암석 존치량이 당초 예상했던 230만㎥ 보다 60만㎥ 적은 170만㎥ 가 존치해 공사를 할수록 손실금이 발생한다는 것이다. 이에 거제시는 60억~90억 원 정도 손실금 보전을 위해 지난해 11월 거제시의회에 재정지원 신청했으나, 손실액에 대한 정확한 산출 미비와 지원 근거 부족, 그리고 협약서에 없는 손실금 보전 재정지원은 배임 등의 법적 문제가 발생할 우려가 있어 무산됐다.덧붙이는 글 | 이 기사는 거제뉴스광장에도 게재됐습니다.
",social,2023.11.07. 오전 10:53
후쿠시마 오염수 방류에… 제주 용암해수 뜬다,강동삼 기자,"
미세플라스틱, 농약 미검출 수자원지방간, 관절염 개선 효과 관심 높아문의 빗발… 30여개소 입주 희망관련 기업 2030년 60개 이상 확대2030년 매출 600억→2000억 확대



오영훈 제주도지사가 7일 제주시 구좌읍 용암해수일반산업단지에서 J-해양바이오 혁신성장 계획을 발표하고 있다. 제주도 제공후쿠시마 원전 오염수 방류 이후 제주에만 존재하는 독특한 수자원 용암해수가 새로운 신산업으로 급부상하고 있다.제주에만 존재하는 독특한 용암해수는 외부 오염원으로부터 차단된 제주 동부권 해안지역 현무암층 지하 150ｍ 깊이에 있어 미세플라스틱, 농약 잔류물 등이 미검출되는 안전한 수자원으로 알려져 있다. 인체에 필요한 마그네슘과 칼슘, 철 성분뿐만 아니라 희귀한 미네랄 성분이 해양심층수나 일반해수보다 더욱 풍부해 지방간, 관절염 등을 개선해주는 것으로 나타나 산업적 가치가 매우 높다고 평가받는다.​지난 6일 제주특별자치도가 용암해수일반산업단지의 혁신 성장을 통해 J-해양바이오밸리로 도약하기 위한 추진계획을 발표했다.이번 추진 계획의 3대 주요방향은 ▲지속가능한 미래 신산업 육성 ▲기업중심 혁신 생태계 조성 ▲기업맞춤형 지원체계 강화로, 이를 기반으로 9개 핵심과제를 진행할 방침이다.9개 핵심과제는 정부의 기회발전특구 등 제도를 활용한 J-해양바이오밸리 조성을 비롯해 맞춤형 먹는 물, 청정소금 등 전후방산업을 확대하고, 용암해수 테라피로 제주해양치유산업을 추진하며, 용암해수산업단지를 확장해 RE100 산업단지를 구축하는 등 고부가가치 신산업 육성에 집중한다.오영훈 제주도지사는 “후쿠시마 원전 오염수 방류 이후 기업들이 용암해수단지 입주에 대한 문의가 빗발치고 있다”면서 “현재 30여개 기업이 관심을 보이고 있다”고 밝혔다.도는 이번 계획을 차질없이 추진해 입주기업 매출액을 지난해 기준 600억원에서 2030년에는 2000억 원으로 대폭 성장하도록 뒷받침하고, 용암해수 연관기업은 2022년 20개에서 2030년에는 60개 이상으로 확대할 계획이다.제주시 구좌읍 용암해수일반산업단지에서 지역주민, 입주기업, 유관기관 등 100여명이 참석한 가운데 ‘J-해양바이오 혁신성장 계획’을 발표한 오 지사는 제주 용암해수를 고부가가치 신산업으로 키워나가겠다는 의지를 피력했다.오 지사는 “우수하고 청정한 제주 용암해수는 소비자가 요구하는 트렌드와 부합한다”며 “맞춤형 먹는 물, 화장품, 기능성식품, 의약품 등 용암해수 산업을 고도화, 다각화하고 관광과 연계해 지역주민, 기업과 함께 성장하는 산업으로 일구겠다”고 말했다.더불어 “정부의 기회발전특구 지정 기회를 활용해 기업 인센티브를 높이고 외연을 확대하면서 국내외 유망기업과 연구기관을 유치하겠다”고 강조했다.2013년 조성된 용암해수일반산업단지에는 현재 19개 기업이 분양·입주했으며, 이들 기업의 총 매출은 2022년 기준 574억 원으로 추산된다.한편 7일에는 메종글래드 제주에서 도내외 관련 기업, 연구기관 등 200여 명이 참석하는 ‘2023년 용암해수 혁신포럼’도 진행된다. 또한 용암해수일반산업단지 입주기업인 ㈜오리온 제주용암수, ㈜비케이바이오, ㈜에스크베이스 등의 인터뷰 영상과 사례 발표와 함께 행사장에서는 용암해수 관련 제품 전시·홍보와 용암해수일반산업단지 및 센터 장비 활용 설명회도 이뤄진다.
		",social,2023.11.07. 오전 10:54
[단독] 의정부시 ‘터널 확대 설치’…경기도에 7호선 연장 복선화 건의,황신섭 기자,"
			경기 의정부시가 경기도에 지하철 7호선 연장선 복선화를 공식 건의했다. 이 노선을 단선으로 건설하면 철도 안정성이 떨어지고 운행 불규칙 현상 등 각종 문제가 생긴다는 이유에서다. 그러면서 시는 복선화에 필요한 정거장 터널 확대 설치를 요구했다. 



▲김동근 시장이 지난 5월 열린 시민 설명회에서 7호선 연장선 복선화 필요성을 설명하고 있다.ⓒ의정부시 의정부시는 자체 용역 결과를 토대로 이런 내용의 지하철 7호선(도봉산~옥정 광역 철도) 연장선 복선화 방안을 경기도에 건의했다고 7일 밝혔다. 시는 정거장으로 진입하는 터널을 확대하거나 옆 철로에 터널을 하나 더 설치하는 방안을 건의문에 담았다. 지하철 7호선 연장은 서울시 도봉산역에서 의정부 장암역·의정부경전철 탑석역을 거쳐 양주시 옥정·고읍지구까지 총 15.1km를 연결하는 사업이다. 7562억 원을 투입해 2025년 하반기 준공을 목표로 3개 정거장을 새로 신설·개량한다. 하지만 시는 단선 건설에 문제가 있다고 주장한다. 신호 시스템에 결함이 생기거나 차량 설비가 고장 나면 열차 충돌 위험이 크고, 이러면 양방향 열차 운행이 중단되는 문제를 발생한다는 것이다. 



▲지하철 7호선 도봉산~옥정 광역철도 연장 노선도.ⓒ경기도 앞서 시는 지난 5월 시민 설명회를 열고 단선 건설의 문제점과 복선화의 필요성을 공론화했다. 이어 지난달 23일 열린 철도정책 자문단 제8차 자문회의에선 시가 매몰 비용을 감수하더라도 지하철 7호선 연장선은 복선화해야 한다는 의견도 나왔다. <프레시안 10월25일 보도> 시 관계자는 “재정·행정상의 이유로 복선화가 안될 경우에 대비해 정거장에서 만나는 터널 선시공도 경기도에 요청했다”며 “이를 미리 해놔야 추후 단선화 운행에 문제가 생겼을 때 빠르게 복선화를 할 수 있다”라고 설명말했다. 김동근 시장도 “ 7호선 연장구간이 복선(7호선 본구간)-단선(장암~옥정)-복선(옥정~포천)으로 연결된 기형적인 형태다”라며 “그런 만큼 복선화가 필요하다”고 강조했다 한편, 시의 이 같은 7호선 복선화 추진을 두고 여러 우려도 나온다. 애초 연장 사업 타당성 조사 때 복선화가 경제성이 낮다고 나온 데다, 공사를 중단하면 재정 부담이 크기 때문이다. 여기에 인근 양주시도 빠른 준공을 원하고 있어 복선화 현실성이 떨어진다는 것이다.
",social,2023.11.07. 오전 10:54
"[Pick] ""명동서 산 대형마트 상품권 환불해달라"" 아우성, 무슨 일",익명,"
위조 대형마트 상품권 7억 원어치 유통한 일당 검거



서울 시내 상품권 판매소에서 가짜 대형마트 상품권 7억 원어치를 판매한 일당이 경찰에 붙잡혔습니다.서울 남대문경찰서는 서울 중구 명동 일대 상품권 판매소에 10만 원짜리 대형마트 위조 상품권을 판매한 혐의를 받는 일당 3명을 검거해 조사 중이며, 이중 1명에 대해서는 전날 구속영장을 신청했다고 오늘(7일) 밝혔습니다.이들은 각각 사기, 장물운반, 위조유가증권행사 등의 혐의를 받고 있습니다.이들의 범행은 판매소 상인들이 경찰에 상품권 위조 사실을 신고하면서 드러났습니다.당시 이곳에서 상품권을 사들인 일반 고객들이 대형마트에서 상품권을 정상적으로 이용할 수 없게 되자 판매소에 환불을 요구한 것을 알려졌습니다.이에 판매소 상인들은 대형마트 본사를 찾아가 진상 파악을 요구했지만 뚜렷한 답변을 듣지 못한 것으로 파악됐습니다.경찰은 위조 상품권을 수거해 이들 일당을 상대로 발행 · 유통 경위 등을 수사 중입니다.
		",social,2023.11.07. 오전 10:53
광주 부품공장서 40대 근로자 지게차에 깔려 사망,이정수 기자,"




119 구급차 이미지. 서울신문 DB광주의 한 자동차 부품 제조공장에서 40대 근로자가 지게차에 깔려 숨지는 사고가 발생했다.7일 광주 북부경찰서 등에 따르면 이날 오전 7시 44분쯤 광주 북구 월출동 소재 자동차 부품 제조공장에서 A(49)씨가 지게차에 치여 병원으로 이송됐지만 숨졌다.사고는 40대 지게차 운전자 B씨가 A씨를 발견하지 못해 발생한 것으로 알려졌다.사고 직후 동료들이 다른 지게차로 사고 차량을 들어 올려 A씨를 구하려 했지만 이미 의식을 잃은 상태였다.사고가 난 사업장은 상시 근로자가 50인 이상인 곳으로 중대재해처벌법 적용 대상이다.경찰은 B씨를 업무상 과실치사 혐의로 입건해 정확한 사고 원인을 조사할 예정이다. 노동청도 중대재해처벌법 적용 여부를 검토할 방침이다.
		",social,2023.11.07. 오전 10:53
거제시 행정타운 또 공사 중단... 130억원 손실보전금 요구에 중재원 중재 검토,익명,"
8월 말부터 공사 중단 상태, 거제경찰서와 소방서 입주 무산



▲  거제시 옥포동 행정타운 공사 현장. 암석 존치량 부족으로 공사는 중단된 상태이며 130억원 손실금 보전 분쟁마저 발생한 상태다.  ⓒ 거제시거제시가 노후화 된 경찰서와 소방서 등 공공기관 이전을 위해 조성 중인 행정타운이 또다시 공사 중단되면서 이번에는 암석 존치량 예측 실패로 인한 공사 손실금 130여억 원 청구 분쟁에도 휩싸일 것으로 보인다. 최근 거제시는 ""행정타운 부지 조성 공사가 8월 말부터 중단된 상태이며, 현재 시공사와 암석 부족분에 대한 금액 보전 입장차로 분쟁이 발생, 대한상사중재원에 중재를 요청하는 것을 검토 중""이라고 밝혔다. 행정타운은 시공사가 부지 조성 공사 과정에서 나오는 암석을 판매해서 공사비를 충당하는 사업 방식인데, 암석 존치량이 계약 당시 거제시 예측치보다 적어 손실이 발생해 공사가 중단된 상태다. 이로 인한 손실분 보전 여부로 시공사와 분쟁이 발생한 것이다. 시공사는 암석량 부족으로 인한 생산성 저하 등을 이유로 130억원의 손실 보전금을 요구하는 반면 거제시는 부족한 암석에 해당하는 30억 원 정도만을 인정하고 있다. 공사 중단뿐 아니라 최소 수십억 원을 물어줘야 할 판이다. 하지만 거제시가 암석 존치량 부족으로 인한 손실금을 보전해줘야 하는 근거가 빈약하다는 지적이 나오고 있다. 거제시와 시공사 간에 체결한 협약서에 암석 부족분에 대한 손실 보전 규정이 없기 때문이다. 거제시도 이 부분을 인정하고 있다. 담당 팀장은 ""업체는 암석 부족으로 인한 생산성 저하 등을 이유로 130억 원 손실금 보전을 요구하고 있으나 협약서에 손실분 보전 항목이 없어 보전해줄 수 있는 명분이 없다""고 했다. 그러면 왜 중재원에 중재를 검토하냐는 질의에 ""공사가 중단될 경우 업체와 타절(공사중단)협약서를 체결하며 타절정산(공사한 것에 대한 비용정산)을 하는데, 암석 부족으로 손실금 발생했고 공사가 중단된 상태다. 업체가 거제시 암석 예측량 실패 등의 이유로 손실금 보전을 요청하고 있어 분쟁이 발생한 셈이다""며 ""분쟁이 발생되면 중재원에 중재 요청을 하든지, 아니면 소송으로 진행되야 하는데, 중재원 중재 요청을 검토하는 중이다""고 해명했다. 그러면서 ""오는 14일경에 의회 간담회를 통해 이 부분에 대해 세밀한 보고를 할 계획이다. 의원 간담회에서 의원들의 이의나 법률상 하자 등의 사항이 지적되면 향후 대처 방안을 추가로 마련해야 할 것으로 본다""고 말했다. 앞서 지난해 11월 거제시는 암석 부족으로 인한 손실금을 보전해주기 위해 60억~90억 원의 재정지원 신청을 했으나 정확한 손실금 계산 미비와 법적 근거 부족, 협약서에 없는 손실금 보전은 배임 등의 법적 문제 발생 우려 등으로 거제시의회 반대에 막혀 무산되기도 했다. 공사 재개에 대해서는 ""암석 부족으로 새로운 업체가 이어 하는 것은 어려울 것으로 보이며, 거제시 재정사업으로 진행될 것으로 예상된다""며 ""남은 공사비는 세부적으로 따져봐야 하지만 대략 현 공정률 60%에 비추어 설계예산서 상 총 공사비 340억 원 중 180억 원치 공사한 셈이다. 160억 원치 공사가 남았다고 볼 수 있지만 물가상승 등 추후 설계에 따라 가감될 수 있다""고 했다. 중재원 중재 기간은 최소 1년에서 1년 6개월 정도 소요된다. 소송으로 진행되면 기간은 더 길어질 수 있다. 부지 조성 완공 시점이 불확실해지면서 거제경찰서와 소방서 등의 관공서 이전도 실현 불가능해졌다. 거제경찰서는 행정타운 공사 지연을 이유로 입주 불가 입장을 이미 밝히고 있어 이전은 어려울 것으로 보인다. 행정타운 입주 의사를 밝혔던 소방서도 현재 옥포 조각공원으로 이전을 희망하며 검토해 줄 것을 거제시에 요청해 놓은 상태다. 행정타운에 입주를 계획하고 있는 공공기관은 없는 상태다. 토지 매입비 등 이미 140억 원이 투입된 행정타운이 처음 계획대로 원금 회수는 고사하고 부지 조성도 못한 상황에서 또다시 130억 원의 손실보전금 분쟁에 휩싸이면서 이를 바라보는 시민들의 시선이 곱지 않다.  



▲  거제시 옥포동 행정타운 조감도ⓒ 거제시한편 행정타운은 열악하고 낙후된 경찰서, 소방서 이전을 통해 시민 안전과 각종 사건 사고에 신속 대처할 수 있는 행정환경 조성이 목적으로 시작했다. 총 사업비 526억 원 중 시가 토지매입비 등 147억 원을 제공하고, 나머지 379억 원은 민간사업자가 공사에서 나오는 암석을 판매하여 그 수익으로 충당하는 석산개발 방식으로 조성부지는 96,847㎡이다. 거제시는 암석 판매 댓가로 100억 원을 돌려받을 수 있다며 2016년 시작해 2019년 9월 완료를 목표로 했으나, 첫번째 시공사 부도로 공사가 중단됐다가 두 번째 시공사가 우여곡절 끝에 새로운 협약서를 체결, 공사를 이어왔다. 하지만 암석 존치량이 당초 예상했던 230만㎥ 보다 60만㎥ 적은 170만㎥ 가 존치해 공사를 할수록 손실금이 발생한다는 것이다. 이에 거제시는 60억~90억 원 정도 손실금 보전을 위해 지난해 11월 거제시의회에 재정지원 신청했으나, 손실액에 대한 정확한 산출 미비와 지원 근거 부족, 그리고 협약서에 없는 손실금 보전 재정지원은 배임 등의 법적 문제가 발생할 우려가 있어 무산됐다.덧붙이는 글 | 이 기사는 거제뉴스광장에도 게재됐습니다.
",social,2023.11.07. 오전 10:53
"""지하철 탔는데 코트에 웬 빈대가""…잇따르는 공공시설 목격담",신현아 기자,"




사진=온라인 커뮤니티 갈무리찜질방, 대학 기숙사 등 공공시설 빈대 '목격담'이 온라인을 통해 확산하고 있다. 7일 한 온라인 커뮤니티에 따르면 '트렌치 코트에서 빈대를 발견했다'는 글이 올라왔다. 글 작성자 A씨는 ""수원에서 무궁화호를 타고, KTX로 환승해 지하철을 탄 뒤 학원으로 갔다. 옷을 벗어 책상 위에 뒀는데 벌레 한 마리가 트렌치코트에 있길래 휴지로 잡았다""며 ""이게 요새 말 나오는 빈대인가""라고 적었다.A씨가 함께 첨부한 한 장의 사진 속에는 피 묻은 휴지와 빈대 한 마리 모습이 담겼다. A씨는 다만 ""언제부터 제 옷에 있었는지 모르겠고 물린 것 같진 않다""며 ""간지러운 곳이 없고 추워서 트렌치코트 안에 후드를 입고 머리까지 덮고 있어서 몰랐다""고 말했다. 이같은 공공시설 빈대 목격담이 사회관계망서비스(SNS)를 중심으로 잇단 등장하면서 '빈대 포비아'가 퍼지고 있다. 국내에선 지난 10월 인천 광역시의 한 찜질방에서 빈대가 발견된 것을 시작으로 대구 계명대학교 기숙사, 서울 용산구의 한 식당 등에서 빈대를 발견했단 소식이 속출했다.서울시 각 지방자치단체와 지자체 보건소에 따르면지난 5일 기준  25개 자치구 중 7곳에서 17건의 빈대 발견 신고가 접수됐다. 서울시는 '빈대 제로 도시 프로젝트'를 내걸고 명예 공중위생감시원 283명을 활용해 지난달 31일부터 목욕탕과 찜질방, 호텔 등 숙박시설 총 3175곳을 전수조사하고 있다. 하지만 국내에서 발견된 빈대는 시중의 살충제로는 박멸할 수 없다. 이에 질병청에서는 대체 살충제 사용을 검토하고 있다.
",social,2023.11.07. 오전 10:49
"경찰·국정원, ‘국보법 혐의’ 전농 충남도연맹 등 압색",손재호 기자,"




경찰이 7일 국가보안법 위반 혐의로 압수수색을 진행하고 있는 충남 예산군 전국농민회총연맹 충남도연맹 사무실 출입을 통제하고 있다. 연합뉴스국가정보원과 경찰이 국가보안법 위반 혐의로 전국농민회총연맹(전농) 충남도연맹 사무실과 관련자 자택 등을 압수수색하고 있다.7일 사정 당국과 전농에 따르면 국정원과 경찰청은 이날 전농 충남도연맹 사무실과 사무국장, 여성농민회 사무국장 등 3명 자택 등 12곳에 수사관을 보내 수사 자료를 확보 중이다.국정원과 경찰은 자주통일민중전위 수사 과정에서 포착한 전국 규모 별도 지하조직 ‘이사회’ 관련 충청 지역책 3명이 국가보안법을 위반한 정황을 포착했다고 한다.국정원과 경찰은 압수수색 당시 이들이 ‘북한과 내통해 농민회를 조직하고 활동했다’는 혐의를 제시한 것으로 전해졌다.전농 관계자는 “영장을 직접 보지는 못했다. 변호사 입회 하에 압수수색이 진행될 예정”이라고 설명했다.
		",social,2023.11.07. 오전 10:48
"부산시, 호우예비특보 발효 즉시 하천 출입 차단",오수희 기자,"
지자체별 호우 때 출입 통제 기준 일원화…안전시설 확충



부산 온천천 실종자 수색 작업[부산소방재난본부 제공. 재판매 및 DB 금지]     (부산=연합뉴스) 오수희 기자 = 부산시는 지난 9월 온천천에서 발생한 급류 사망사고와 관련해 하천 안전사고 예방 대책 매뉴얼을 마련했다고 7일 밝혔다.    대책 핵심은 호우 예비 특보가 발효되면 즉시 하천 진·출입을 차단하고, 지자체별로 관리돼오던 지방하천과 수영강에 대한 강우 때 하천 통제 기준을 일원화한 것이다.     하천 진·출입 차단시설, 긴급 대피시설 같은 안전시설도 확충하기로 했다.     매뉴얼에 따르면 호우 예비 특보가 발효되면 즉시 관할 하천의 진·출입을 차단하고, 하천별 수위가 관심 단계에서 해제됐을 때 출입 통제를 해제하기로 결정했다.    온천천과 수영강의 경우 출입 통제 해제 시점을 하천 내 둔치 수위를 기준으로 해당 구와 협의해 시에서 결정하기로 했다.    시는 또 비상 탈출 사다리 등 안전 기반 시설을 확충하기로 했다.     현재 온천천 등지에서 시행 중인 133곳의 하천 출입 자동 차단시설 설치사업과 63곳의 비상 사다리 설치사업은 올해 말 준공을 목표로 하고 있다.    시는 하천 출입 자동 차단시설을 하천 41곳에 추가로 설치하고, 안내표지판 426곳, 인명구조함 142곳 설치 등도 순차적으로 정비해 나갈 예정이다.     시는 자연 재난 협업 부서를 확대하고 비상근무 인원도 늘리기로 했다.     박형준 부산시장은 ""변화된 기상 상황에 맞춰 시의 재난 대비와 하천 관리 행정도 변화해야 하며, 부서의 벽을 허물고 시와 구가 협력해 시민 안전 확보에 최선을 다해야 한다""라고 강조했다.    지난 9월 20일 오후 5시 48분께 부산 도심 하천인 온천천에서 집중 호우로 갑자기 불어난 물에 50대 여성이 휩쓸려 실종됐다.     해당 여성은 실종된 지 사흘 만인 9월 23일 0시 15분께 부산 해운대구 우동 영화의전당 부근 수영강에서 숨진 채 발견됐다.     osh9981@yna.co.kr
",social,2023.11.07. 오전 10:48
퇴사한 것처럼 꾸며 실업급여 1억6100만원 부당수령 19명 송치,이승현 기자,"
광주고용청, 사업주 3명·근로자 16명 적발징수액까지 2억5900만원 국고 환수



광주지방고용노동청 로고(광주=뉴스1) 이승현 기자 = 퇴사한 것처럼 꾸며 실업급여를 부당수령한 근로자와 사업자가 무더기로 적발됐다.광주지방고용노동청은 고용보험법 위반 혐의로 사업주 3명과 근로자 16명을 검찰에 불구속 송치했다고 7일 밝혔다.  이들은 지난 2010년부터 지난해 12월까지 실제 퇴사하지 않았음에도 사업주와 공모해 퇴사한 것처럼 꾸며 1억6100만원 상당의 실업급여를 부정수급한 혐의를 받고 있다. 조사결과 이들은 퇴사한 이후 실업급여를 수급하면서 재취업한 사실을 통보하지 않았고, 일부는 자녀와 동생 명의의 통장으로 실업급여를 챙긴 것으로도 드러났다.범행을 공모한 사업주는 수급자의 부정수급이 용이하도록 4대보험을 미신고하고 급여를 현금으로 지급했는데, 이 과정에서 급여를 적게 지급하거나 아예 급여를 주지 않는 등 경제적 이득을 취한 정황도 포착됐다. 광주지방고용노동청은 이들이 부정수급한 금액에 추가 징수액을 더해 2억5900만원을 국고로 환수했다. 고용보험 부정수급은 3년 이하의 징역 또는 3000만원 이하의 벌금에 처할 수 있다. 양정열 광주지방고용노동청장은 ""법무부와 정보를 연계해 12월까지 전국의 실업급여 부정수급 의심자를 대상으로 특별점검을 추진할 계획""이라며 ""부정수급에 대한 경각심 제고와 재정 건전성 확보를 위해 적발 활동을 지속적으로 강화하겠다""고 말했다.
		",social,2023.11.07. 오전 10:47
"“우와, 이제 다 같이 엄마랑 잔다”…쌍둥이 판다 자연포육 시작",이한주 기자,"
   



지난 7월 태어난 쌍둥이 아기판다 루이바오(왼쪽)와 후이바오가 생후 120일 차를 맞은 지난 4일부터 엄마 아이바오 품에서 함께 생활하게 됐다 〈사진=삼성물산〉    그동안 번갈아 가며 엄마 품에 안겼던 쌍둥이 판다 자매 '루이바오'와 '후이바오'가 이제 종일 엄마 판다와 함께 지내게 됩니다.   에버랜드는 생후 4개월을 맞은 쌍둥이 판다의 사육방식을 '인공포육 병행'에서 '완전 자연포육'으로 바꿨다고 밝혔습니다.   쌍둥이 자매는 태어난 이후 엄마인 아이바오가 한 마리를 돌볼 때 다른 한 마리는 사육사들이 돌보는 방식으로 커왔지만 이제 아이바오가 동시에 돌봐도 무리가 없을 정도로 성장하면서 세 마리가 함께하게 된 겁니다.   에버랜드는 그동안 통상 판다가 야생에서 쌍둥이를 낳은 경우 어미가 한 마리를 도태시키는 습성이 있는 점을 우려해 인공포육을 병행해 왔습니다.   이른바 '판다 할아버지'로 알려진 강철원 사육사는 ""쌍둥이는 현재 하체가 발달해 걸음마를 시작했고, 스스로 배변 활동을 할 수 있을 정도로 성장했다""며 ""이제는 두 마리 모두 아이바오에게 맡겨 자연 포육해도 무리가 없을 것으로 보인다""고 설명했습니다.   다만 에버랜드는 당분간 매일 쌍둥이의 체중을 측정하고, 영양이 부족해지지 않게 간혹 분유 급여도 진행하는 등 건강 상태를 자세히 관찰하기로 했습니다.   에버랜드는 내년 초 외부 환경 적응 과정 등을 거쳐 쌍둥이를 일반에 공개할 예정입니다.     



″이제 함께 잔다요~″ 루이바오와 후이바오가 엄마품에서 어리광을 피우고 있다 〈사진=삼성물산〉  
",social,2023.11.07. 오전 10:47
